Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,35.500000,35.599998,35.150002,35.389999,34.553783,13645700
2019-09-13,35.509998,36.410000,35.509998,35.869999,35.022446,25083000
2019-09-16,35.529999,35.619999,34.910000,35.230000,34.397568,20161300
2019-09-17,34.900002,35.450001,34.869999,35.360001,34.524506,12250100
2019-09-18,35.369999,35.639999,34.830002,35.250000,34.417088,13316300
2019-09-19,35.540001,35.830002,34.520000,34.660000,33.841042,17989000
2019-09-20,34.880001,35.099998,34.619999,34.750000,33.928913,32900200
2019-09-23,34.700001,34.720001,34.200001,34.639999,33.821499,13212100
2019-09-24,34.820000,34.889999,34.110001,34.279999,33.470016,10497600
2019-09-25,34.189999,34.919998,34.049999,34.680000,33.860565,14271700
2019-09-26,34.880001,35.700001,34.599998,35.680000,34.836937,18669400
2019-09-27,35.590000,35.639999,34.970001,35.529999,34.690479,16175900
2019-09-30,35.549999,35.790001,35.029999,35.029999,34.202293,15985400
2019-10-01,35.220001,35.310001,34.200001,34.220001,33.425743,17096300
2019-10-02,33.849998,33.939999,33.119999,33.279999,32.507561,23731200
2019-10-03,33.240002,33.599998,32.849998,33.290001,32.517334,21920200
2019-10-04,33.230000,33.500000,32.770000,33.450001,32.673622,25181500
2019-10-07,33.290001,33.639999,32.779999,32.830002,32.068008,15574100
2019-10-08,33.119999,33.270000,32.560001,32.689999,31.931252,14886100
2019-10-09,32.990002,33.439999,32.630001,33.209999,32.439190,12442900
2019-10-10,33.099998,33.560001,33.009998,33.450001,32.673622,10893700
2019-10-11,33.599998,34.279999,33.590000,33.880001,33.093636,19970500
2019-10-14,33.810001,34.540001,33.720001,34.450001,33.650410,10268800
2019-10-15,34.480000,34.639999,34.189999,34.369999,33.572262,15976800
2019-10-16,34.470001,34.980000,33.830002,34.860001,34.050884,17662300
2019-10-17,34.849998,35.130001,34.320000,34.650002,33.845764,17054300
2019-10-18,34.619999,34.619999,34.150002,34.240002,33.445282,11418100
2019-10-21,34.259998,34.869999,33.990002,34.799999,33.992279,16378000
2019-10-22,34.770000,35.889999,34.669998,35.880001,35.047215,35538100
2019-10-23,35.590000,36.750000,35.509998,36.389999,35.545383,34380200
2019-10-24,36.459999,36.830002,36.130001,36.560001,35.711430,27250700
2019-10-25,36.549999,37.130001,36.340000,36.799999,35.945862,18955500
2019-10-28,36.650002,37.529999,36.529999,37.299999,36.434258,20976400
2019-10-29,37.090000,37.230000,36.570000,36.639999,35.789577,16557800
2019-10-30,36.470001,37.000000,35.910000,36.869999,36.014244,23575800
2019-10-31,36.299999,36.669998,35.680000,36.230000,35.389095,26038300
2019-11-01,36.660000,36.910000,35.910000,36.349998,35.521008,18958400
2019-11-04,36.450001,36.750000,36.240002,36.470001,35.638279,10065400
2019-11-05,37.639999,37.990002,36.799999,37.099998,36.253910,46982800
2019-11-06,37.099998,37.360001,36.570000,36.599998,35.765312,19030900
2019-11-07,36.779999,36.950001,36.570000,36.820000,35.980301,15689500
2019-11-08,36.360001,36.779999,36.020000,36.270000,35.442841,15088000
2019-11-11,36.200001,36.799999,35.900002,36.430000,35.599190,17480000
2019-11-12,36.020000,36.290001,35.430000,35.810001,34.993332,19644000
2019-11-13,35.669998,35.840000,35.180000,35.450001,34.641541,17688000
2019-11-14,35.500000,35.790001,35.160000,35.680000,34.866295,14012300
2019-11-18,36.000000,36.200001,35.480000,35.520000,34.709942,13345400
2019-11-19,35.500000,35.599998,34.849998,35.130001,34.328842,17887600
2019-11-21,35.130001,35.500000,35.029999,35.490002,34.680630,26063800
2019-11-22,35.259998,35.830002,35.209999,35.730000,34.915161,16433000
2019-11-25,35.790001,35.900002,35.009998,35.220001,34.416794,15202500
2019-11-26,35.000000,35.090000,34.349998,34.500000,33.713203,26176400
