Date,Open,High,Low,Close,Adj Close,Volume
2019-09-09,18.900000,19.490000,18.719999,19.100000,18.611191,66848400
2019-09-16,19.059999,19.600000,18.930000,19.389999,18.893768,113864400
2019-09-23,19.240000,19.760000,19.129999,19.450001,18.952234,90420600
2019-09-30,19.530001,19.559999,18.469999,19.209999,18.718374,119038500
2019-10-07,19.209999,19.280001,18.290001,18.580000,18.104500,92863200
2019-10-14,18.690001,19.049999,18.530001,18.670000,18.192196,64855400
2019-10-21,18.600000,19.340000,17.580000,17.600000,17.149580,193244200
2019-10-28,17.790001,17.920000,17.260000,17.330000,16.886490,108357500
2019-11-04,17.350000,17.790001,17.180000,17.299999,16.857256,68039000
2019-11-11,17.280001,17.639999,17.219999,17.450001,17.003418,55489900
2019-11-18,17.590000,18.290001,17.410000,18.190001,17.724480,55754700
2019-11-25,18.190001,18.299999,17.719999,18.049999,17.588062,62601700
2019-12-02,18.049999,18.530001,17.750000,18.450001,17.977827,183217100
2019-12-09,18.450001,19.030001,18.240000,19.010000,18.523495,90973600
2019-12-16,19.020000,19.299999,18.520000,18.910000,18.426054,116051600
2019-12-23,19.010000,19.360001,18.780001,19.160000,19.160000,50268500
2019-12-30,19.200001,19.350000,18.670000,18.930000,18.930000,53500800
2020-01-06,18.860001,19.230000,18.510000,18.889999,18.889999,79629900
2020-01-13,18.930000,19.580000,18.570000,18.700001,18.700001,85387100
2020-01-20,18.700001,19.080000,18.580000,18.990000,18.990000,66104100
2020-01-27,18.680000,18.950001,17.780001,17.850000,17.850000,76108000
2020-02-03,17.920000,18.120001,16.730000,16.920000,16.920000,169024000
2020-02-10,16.980000,17.100000,16.100000,16.410000,16.410000,113814700
2020-02-17,16.549999,16.820000,15.870000,16.250000,16.250000,106945000
2020-02-24,16.250000,16.250000,14.010000,14.540000,14.540000,179506400
2020-03-02,14.590000,15.550000,14.400000,15.320000,15.320000,183281000
2020-03-09,14.650000,14.980000,11.390000,12.700000,12.700000,226388000
2020-03-16,11.390000,12.490000,10.360000,12.050000,12.050000,288056300
2020-03-23,12.280000,13.280000,11.060000,12.490000,12.490000,201690000
2020-03-30,12.600000,13.020000,11.160000,11.390000,11.390000,123489500
2020-04-06,12.000000,12.970000,11.680000,12.100000,12.100000,103344500
2020-04-13,12.110000,12.590000,11.400000,11.600000,11.600000,116952300
2020-04-20,11.400000,11.850000,10.680000,11.110000,11.110000,119386000
2020-04-27,11.350000,12.180000,11.250000,11.340000,11.340000,116581200
2020-05-04,11.140000,12.300000,11.100000,12.040000,12.040000,202940800
2020-05-11,12.040000,12.350000,11.190000,11.640000,11.640000,166691800
2020-05-18,11.990000,12.410000,11.670000,11.740000,11.740000,112353900
2020-05-25,12.010000,13.520000,12.010000,12.480000,12.480000,167444100
2020-06-01,12.320000,14.330000,12.260000,14.050000,14.050000,146448000
2020-06-08,14.340000,14.830000,13.210000,13.570000,13.570000,128515200
2020-06-15,13.190000,14.000000,13.070000,13.840000,13.840000,147377200
2020-06-22,13.700000,14.320000,13.430000,13.950000,13.950000,101451600
2020-06-29,14.090000,14.800000,13.880000,14.140000,14.140000,111878700
2020-07-06,14.380000,14.990000,14.110000,14.850000,14.850000,138057500
2020-07-13,14.910000,14.950000,13.660000,14.160000,14.160000,178093400
2020-07-20,14.110000,15.130000,14.020000,14.930000,14.930000,164991400
2020-07-27,14.930000,15.920000,13.760000,13.900000,13.900000,302776300
2020-08-03,13.940000,13.990000,13.010000,13.310000,13.310000,202993800
2020-08-10,13.380000,13.650000,13.050000,13.260000,13.260000,158209900
2020-08-17,13.210000,13.380000,12.580000,12.970000,12.970000,120465200
2020-08-24,13.060000,13.110000,12.490000,12.750000,12.750000,106850900
2020-08-31,12.660000,13.090000,12.310000,12.600000,12.600000,148020800
2020-09-07,12.600000,12.620000,12.170000,12.310000,12.310000,68637900
2020-09-11,12.370000,12.380000,12.040000,12.040000,12.040000,25029200
