Date,Open,High,Low,Close,Adj Close,Volume
2020-06-15,29.389999,29.830000,28.430000,28.860001,27.682533,4179800
2020-06-16,30.250000,30.250000,28.809999,28.820000,27.644165,3021700
2020-06-17,29.490000,32.180000,29.480000,31.700001,30.406664,13756900
2020-06-18,31.090000,31.639999,30.889999,30.889999,29.629711,4809600
2020-06-19,31.200001,31.719999,29.950001,30.790001,29.533792,8897800
2020-06-22,30.809999,31.350000,30.400000,30.700001,29.447464,4043800
2020-06-23,31.000000,31.270000,29.950001,30.209999,28.977453,3416500
2020-06-24,30.150000,30.309999,29.139999,29.430000,28.229279,2651800
2020-06-25,29.730000,30.750000,29.719999,30.570000,29.322767,4294900
2020-06-26,30.570000,30.770000,29.600000,30.280001,29.044600,5473900
2020-06-29,30.480000,31.170000,30.350000,31.000000,29.735224,3481000
2020-06-30,30.809999,32.099998,30.540001,31.000000,29.735224,4720200
2020-07-01,31.250000,33.040001,31.250000,32.619999,31.289127,6651500
2020-07-02,32.990002,33.389999,32.040001,32.060001,30.751978,3648400
2020-07-03,32.060001,32.990002,31.770000,32.590000,31.260353,2142700
2020-07-06,34.000000,34.040001,32.770000,32.810001,31.471378,5057500
2020-07-07,32.840000,34.169998,32.799999,33.500000,32.133224,5637400
2020-07-08,33.770000,34.320000,33.500000,33.849998,32.468945,4042300
2020-07-09,34.000000,38.320000,34.000000,36.759998,35.260216,17667400
2020-07-10,36.110001,37.340000,35.200001,36.270000,34.790211,7334400
2020-07-13,36.549999,36.619999,35.000000,35.110001,33.677540,3427600
2020-07-14,35.110001,35.840000,34.520000,34.799999,33.380184,2897900
2020-07-15,35.230000,36.279999,35.009998,35.950001,34.483269,5117500
2020-07-16,35.500000,35.759998,35.049999,35.330002,33.888565,3528900
2020-07-17,35.709999,40.930000,35.599998,40.400002,38.751713,20019000
2020-07-20,40.400002,41.330002,39.410000,40.000000,38.368031,5654000
2020-07-21,40.200001,40.200001,38.270000,38.759998,37.178619,5451300
2020-07-22,39.200001,39.680000,38.520000,39.110001,37.514343,4795700
2020-07-23,39.139999,39.349998,37.990002,38.459999,36.890858,3395700
2020-07-24,38.099998,38.619999,37.520000,38.099998,36.545547,4474200
2020-07-27,38.110001,39.500000,37.740002,39.299999,37.696587,3885700
2020-07-28,39.599998,39.970001,38.840000,38.900002,37.312912,3325200
2020-07-29,39.209999,39.860001,38.279999,39.750000,38.128231,3197500
2020-07-30,38.490002,38.630001,37.849998,38.150002,38.150002,2917900
2020-07-31,38.250000,38.340000,36.720001,36.939999,36.939999,4442800
2020-08-03,37.360001,37.900002,36.990002,37.549999,37.549999,3569400
2020-08-04,37.360001,37.990002,36.119999,37.000000,37.000000,3445400
2020-08-05,37.500000,38.500000,36.330002,36.700001,36.700001,5002500
2020-08-06,36.709999,39.500000,36.660000,38.040001,38.040001,10516000
2020-08-07,37.509998,38.279999,37.180000,37.660000,37.660000,3386200
2020-08-10,37.660000,37.759998,36.840000,37.250000,37.250000,2696900
2020-08-11,37.730000,37.939999,36.419998,36.650002,36.650002,3359000
2020-08-12,36.200001,36.200001,34.720001,35.869999,35.869999,9884500
2020-08-13,36.459999,36.880001,32.570000,33.380001,33.380001,17635200
2020-08-14,33.660000,34.400002,32.619999,34.080002,34.080002,11068000
2020-08-17,34.180000,34.270000,31.150000,31.809999,31.809999,13846100
2020-08-18,32.869999,32.869999,31.549999,32.580002,32.580002,7161500
2020-08-19,32.700001,32.700001,31.330000,31.670000,31.670000,6263800
2020-08-20,30.799999,31.930000,30.600000,31.820000,31.820000,6876300
2020-08-21,31.850000,35.180000,31.650000,34.070000,34.070000,13430600
2020-08-24,34.500000,37.400002,34.340000,37.389999,37.389999,21436400
2020-08-25,37.700001,39.400002,36.000000,38.200001,38.200001,17806900
2020-08-26,38.040001,38.580002,36.009998,36.400002,36.400002,7386100
2020-08-27,36.299999,36.990002,35.230000,36.060001,36.060001,5681900
2020-08-28,36.189999,38.509998,36.189999,37.490002,37.490002,11417700
2020-08-31,37.080002,37.090000,35.509998,35.509998,35.509998,7164300
2020-09-01,36.099998,36.779999,35.830002,36.500000,36.500000,4651700
2020-09-02,36.599998,37.849998,36.090000,37.740002,37.740002,7252800
2020-09-03,37.810001,38.500000,36.500000,36.610001,36.610001,6336900
2020-09-04,37.099998,37.119999,35.619999,36.450001,36.450001,4056500
2020-09-08,35.930000,36.540001,35.630001,36.369999,36.369999,2953000
2020-09-09,36.570000,37.400002,36.349998,36.380001,36.380001,4552600
2020-09-10,36.540001,37.830002,34.799999,35.099998,35.099998,7016300
2020-09-11,35.400002,35.480000,33.919998,34.400002,34.400002,6221100
