Date,Open,High,Low,Close,Adj Close,Volume
2019-09-09,7.040000,7.170000,6.850000,6.910000,6.910000,77524700
2019-09-16,6.850000,7.570000,6.680000,7.400000,7.400000,121642100
2019-09-23,7.530000,7.980000,7.330000,7.870000,7.870000,112153900
2019-09-30,7.820000,8.030000,7.450000,7.890000,7.890000,109601500
2019-10-07,7.810000,7.950000,7.450000,7.750000,7.750000,101702700
2019-10-14,7.710000,8.060000,7.650000,7.840000,7.840000,91759000
2019-10-21,7.840000,7.880000,7.370000,7.430000,7.430000,101225800
2019-10-28,7.490000,7.650000,7.230000,7.640000,7.640000,138042200
2019-11-04,7.700000,7.790000,7.160000,7.250000,7.250000,105531900
2019-11-11,7.190000,7.600000,6.440000,7.600000,7.600000,201498300
2019-11-18,7.580000,7.870000,7.370000,7.860000,7.860000,108042900
2019-11-25,7.880000,8.960000,7.730000,8.810000,8.810000,184421500
2019-12-02,9.170000,10.040000,8.970000,10.000000,10.000000,271611700
2019-12-09,10.190000,11.180000,10.000000,10.870000,10.870000,337138500
2019-12-16,11.500000,11.600000,10.780000,11.370000,11.370000,255611700
2019-12-23,11.450000,12.030000,11.330000,11.500000,11.500000,102681800
2019-12-30,11.600000,12.000000,11.100000,11.480000,11.480000,132183700
2020-01-06,11.450000,11.830000,11.200000,11.700000,11.700000,148389600
2020-01-13,11.770000,14.030000,11.750000,13.730000,13.730000,280309200
2020-01-20,13.770000,15.430000,13.650000,15.000000,15.000000,238921500
2020-01-27,14.370000,15.050000,13.680000,14.000000,14.000000,251240100
2020-02-03,14.250000,15.340000,14.030000,14.320000,14.320000,155732700
2020-02-10,14.330000,15.260000,13.560000,14.730000,14.730000,191973900
2020-02-17,14.900000,16.639999,14.780000,16.639999,16.639999,203818200
2020-02-24,16.639999,16.639999,13.030000,13.810000,13.810000,214385600
2020-03-02,14.000000,15.140000,11.390000,11.560000,11.560000,350594700
2020-03-09,9.060000,11.930000,7.700000,9.710000,9.710000,431801600
2020-03-16,7.950000,9.050000,4.110000,4.970000,4.970000,616502200
2020-03-23,5.000000,6.420000,4.260000,5.700000,5.700000,545135200
2020-03-30,5.980000,6.190000,3.960000,4.100000,4.100000,403919200
2020-04-06,4.450000,5.540000,4.080000,5.150000,5.150000,404012500
2020-04-13,5.050000,6.730000,5.020000,6.480000,6.480000,471275000
2020-04-20,6.250000,8.150000,6.040000,6.380000,6.380000,600493300
2020-04-27,7.200000,9.810000,6.860000,9.180000,9.180000,887343200
2020-05-04,8.800000,10.410000,8.350000,8.850000,8.850000,819441200
2020-05-11,8.520000,9.490000,8.140000,8.680000,8.680000,750049700
2020-05-18,9.130000,9.850000,8.840000,9.700000,9.700000,462389300
2020-05-25,10.090000,12.900000,10.060000,12.400000,12.400000,654467100
2020-06-01,12.310000,15.190000,12.240000,14.850000,14.850000,631839400
2020-06-08,15.300000,15.720000,14.550000,14.640000,14.640000,337644000
2020-06-15,14.360000,16.660000,14.200000,15.180000,15.180000,581013400
2020-06-22,15.350000,15.420000,13.960000,14.290000,14.290000,295093300
2020-06-29,14.410000,16.799999,13.990000,15.550000,15.550000,456870200
2020-07-06,16.000000,18.059999,15.620000,17.620001,17.620001,345650400
2020-07-13,17.889999,19.959999,17.510000,19.719999,19.719999,453874400
2020-07-20,19.940001,22.360001,18.510000,19.540001,19.540001,655853500
2020-07-27,19.940001,21.010000,18.610001,19.520000,19.520000,427109300
2020-08-03,19.889999,20.639999,18.809999,19.030001,19.030001,387571300
2020-08-10,19.200001,19.860001,17.959999,18.600000,18.600000,500862100
2020-08-17,18.410000,20.180000,17.340000,19.740000,19.740000,472496800
2020-08-24,20.200001,21.150000,19.850000,20.219999,20.219999,361734100
2020-08-31,20.080000,20.760000,18.000000,18.900000,18.900000,613794000
2020-09-07,18.900000,18.900000,17.870001,18.020000,18.020000,209945700
2020-09-11,18.150000,18.270000,17.530001,17.959999,17.959999,62222500
