Date,Open,High,Low,Close,Adj Close,Volume
2019-09-09,27.350000,27.350000,26.639999,26.879999,26.336174,117278100
2019-09-16,28.120001,28.240000,27.000000,27.000000,26.453749,369718500
2019-09-23,27.000000,27.950001,26.780001,27.660000,27.100395,163917600
2019-09-30,27.559999,27.730000,26.270000,26.510000,25.973661,200855700
2019-10-07,26.370001,27.360001,25.950001,27.260000,26.708487,159924600
2019-10-14,27.040001,28.000000,26.940001,27.600000,27.041609,150122800
2019-10-21,27.750000,29.549999,27.600000,29.250000,28.658224,288503800
2019-10-28,29.219999,31.230000,29.120001,30.430000,29.814350,318737800
2019-11-04,30.889999,31.219999,28.100000,30.020000,29.412649,485904100
2019-11-11,29.850000,30.610001,29.270000,29.299999,28.707216,158649000
2019-11-18,29.700001,30.340000,28.730000,29.980000,29.568565,176027400
2019-11-25,29.920000,30.100000,28.809999,29.150000,28.749958,201390500
2019-12-02,29.400000,30.590000,28.730000,30.350000,29.933489,200303200
2019-12-09,30.299999,31.049999,29.870001,29.980000,29.568565,253487300
2019-12-16,30.049999,30.750000,29.410000,30.260000,29.844723,306513400
2019-12-23,30.190001,30.930000,30.030001,30.520000,30.101154,71775800
2019-12-30,30.549999,31.240000,30.150000,30.450001,30.447748,131481700
2020-01-06,30.430000,30.940001,29.950001,30.270000,30.267761,224381800
2020-01-13,30.350000,30.430000,29.330000,29.850000,29.847792,168784400
2020-01-20,29.700001,30.100000,28.820000,29.299999,29.297832,182961100
2020-01-27,28.629999,29.139999,27.670000,28.450001,28.447897,255375400
2020-02-03,28.520000,29.510000,28.120001,28.930000,28.927860,345734300
2020-02-10,28.889999,30.280001,28.639999,29.420000,29.417824,233374300
2020-02-17,29.629999,30.889999,28.950001,29.139999,29.137844,238085600
2020-02-24,29.139999,29.139999,24.620001,25.340000,25.338125,278414500
2020-03-02,25.500000,27.480000,22.549999,22.830000,22.828310,409092500
2020-03-09,17.809999,18.650000,11.080000,15.400000,15.398860,884282700
2020-03-16,12.910000,14.100000,10.850000,12.000000,11.999112,744271600
2020-03-23,12.110000,15.190000,11.280000,13.300000,13.299016,611662100
2020-03-30,13.150000,16.549999,12.830000,15.340000,15.338866,759368600
2020-04-06,16.049999,18.690001,15.180000,16.820000,16.818754,566356000
2020-04-13,16.820000,17.299999,15.530000,16.129999,16.128805,503857100
2020-04-20,15.480000,17.430000,15.280000,15.950000,15.948819,504654300
2020-04-27,16.139999,18.480000,15.780000,18.049999,18.049149,352350800
2020-05-04,17.430000,18.580000,17.180000,18.480000,18.479633,367747100
2020-05-11,18.299999,18.930000,16.719999,17.150000,17.149660,477507300
2020-05-18,18.100000,19.770000,17.920000,18.670000,18.669630,424312600
2020-05-25,19.480000,20.340000,19.150000,20.340000,20.339596,375396300
2020-06-01,20.150000,23.030001,20.000000,22.100000,22.099562,471573400
2020-06-08,22.549999,22.590000,20.100000,20.600000,20.599592,398230500
2020-06-15,19.809999,22.219999,19.540001,21.469999,21.469574,405743400
2020-06-22,21.600000,22.070000,20.709999,20.840000,20.839586,292295100
2020-06-29,21.100000,22.250000,20.930000,21.980000,21.979563,284210000
2020-07-06,22.389999,22.860001,22.059999,22.510000,22.509554,268378300
2020-07-13,22.610001,23.430000,21.860001,22.740000,22.739548,322822900
2020-07-20,22.700001,23.600000,22.420000,22.730000,22.729548,300987300
2020-07-27,22.870001,23.320000,22.160000,22.200001,22.200001,282160400
2020-08-03,22.540001,23.530001,21.250000,22.790001,22.790001,376240400
2020-08-10,22.900000,23.879999,22.530001,22.670000,22.670000,268751100
2020-08-17,22.680000,23.320000,22.150000,22.559999,22.559999,247327700
2020-08-24,22.860001,23.150000,22.040001,22.540001,22.540001,226309400
2020-08-31,22.320000,23.120001,21.889999,22.920000,22.920000,308450900
2020-09-07,22.920000,22.920000,21.910000,22.120001,22.120001,174983700
2020-09-11,22.120001,22.260000,21.750000,21.879999,21.879999,70477200
