Date,Open,High,Low,Close,Adj Close,Volume
2019-09-12,49.900002,52.570000,49.639999,52.049999,52.049999,5596400
2019-09-13,52.450001,52.570000,50.810001,51.340000,51.340000,2797200
2019-09-16,49.419998,49.529999,46.599998,47.000000,47.000000,12723200
2019-09-17,47.740002,49.130001,47.160000,48.450001,48.450001,6165000
2019-09-18,48.820000,49.250000,47.849998,49.200001,49.200001,3668900
2019-09-19,48.900002,50.080002,48.799999,49.279999,49.279999,3224500
2019-09-20,49.099998,49.689999,48.009998,48.730000,48.730000,3730600
2019-09-23,48.480000,48.680000,47.770000,48.130001,48.130001,1352200
2019-09-24,48.599998,48.669998,47.160000,47.279999,47.279999,2069300
2019-09-25,47.310001,48.680000,46.919998,48.500000,48.500000,3862900
2019-09-26,48.770000,49.900002,48.299999,49.869999,49.869999,2868100
2019-09-27,49.380001,49.740002,48.080002,49.619999,49.619999,2648700
2019-09-30,49.799999,50.220001,49.080002,49.709999,49.709999,2112000
2019-10-01,50.090000,50.340000,48.360001,48.939999,48.939999,2308100
2019-10-02,48.610001,48.610001,46.709999,47.910000,47.910000,3634400
2019-10-03,47.919998,50.150002,47.450001,49.889999,49.889999,3924300
2019-10-04,50.160000,51.320000,49.299999,50.950001,50.950001,2782600
2019-10-07,50.900002,51.380001,50.270000,50.590000,50.590000,1962300
2019-10-08,50.599998,51.730000,49.930000,50.200001,50.200001,2089100
2019-10-09,51.000000,51.330002,49.340000,49.500000,49.500000,2898400
2019-10-10,49.840000,49.900002,48.700001,49.680000,49.680000,2137500
2019-10-11,49.759998,50.770000,49.730000,50.400002,50.400002,3210500
2019-10-14,50.599998,51.549999,50.259998,51.180000,51.180000,2491300
2019-10-15,51.439999,51.720001,51.000000,51.209999,51.209999,2700900
2019-10-16,51.209999,51.410000,50.099998,51.299999,51.299999,2122500
2019-10-17,51.419998,52.279999,51.220001,51.259998,51.259998,3443000
2019-10-18,50.880001,51.369999,50.529999,50.990002,50.990002,2919900
2019-10-21,50.840000,51.410000,50.549999,51.349998,51.349998,1906200
2019-10-22,51.220001,53.029999,50.950001,52.990002,52.990002,3225400
2019-10-23,52.990002,53.259998,51.910000,52.150002,52.150002,2026500
2019-10-24,52.200001,53.150002,51.900002,52.900002,52.900002,1935200
2019-10-25,52.900002,53.590000,52.439999,52.540001,52.540001,2280300
