Date,Open,High,Low,Close,Adj Close,Volume
2019-09-09,49.500000,49.970001,46.900002,47.139999,45.113361,32269200
2019-09-16,47.040001,48.700001,46.119999,47.509998,45.689240,48407100
2019-09-23,47.439999,47.740002,44.799999,45.340000,43.602402,45358300
2019-09-30,45.500000,45.900002,43.360001,45.599998,43.852440,53858300
2019-10-07,45.099998,45.389999,43.009998,45.230000,43.496616,49862100
2019-10-14,45.240002,46.549999,43.900002,46.060001,44.294811,108962100
2019-10-21,46.299999,48.360001,45.770000,47.730000,45.900810,86211800
2019-10-28,47.849998,49.419998,47.450001,47.959999,46.121998,67116800
2019-11-04,48.150002,48.549999,46.560001,47.000000,45.198788,62517400
2019-11-11,46.740002,47.540001,45.759998,46.509998,44.727562,51753300
2019-11-18,47.000000,47.150002,45.650002,46.750000,44.958366,42596200
2019-11-25,46.759998,47.990002,45.490002,47.810001,46.342495,48193400
2019-12-02,47.810001,49.270000,47.430000,48.470001,46.982231,61402000
2019-12-09,48.349998,49.500000,47.560001,48.529999,47.040386,51465000
2019-12-16,48.759998,51.160000,47.869999,51.060001,49.675629,64740100
2019-12-23,50.959999,53.669998,50.740002,52.970001,51.533844,27468100
2019-12-30,53.099998,53.970001,52.820000,53.709999,52.253777,30465200
2020-01-06,53.400002,53.400002,49.560001,49.860001,48.508163,82198200
2020-01-13,49.980000,50.500000,48.849998,50.119999,48.761108,60743200
2020-01-20,50.000000,51.480000,48.049999,50.799999,49.422672,64211700
2020-01-27,50.060001,51.380001,48.220001,48.540001,47.223949,56728800
2020-02-03,48.549999,51.290001,48.009998,49.599998,48.255211,63117600
2020-02-10,49.709999,52.360001,48.880001,49.849998,48.498432,66327900
2020-02-17,50.080002,50.330002,48.330002,49.220001,47.885517,45314000
2020-02-24,49.220001,49.220001,44.380001,46.860001,45.589500,73066200
2020-03-02,46.820000,47.490002,41.240002,42.299999,41.523388,98870400
2020-03-09,38.450001,40.689999,26.559999,36.490002,35.820061,154935300
2020-03-16,30.500000,33.290001,23.340000,24.600000,24.270018,168012200
2020-03-23,25.000000,31.670000,21.910000,28.240000,27.861191,124090400
2020-03-30,28.900000,29.500000,25.000000,25.500000,25.157946,89189900
2020-04-06,27.150000,30.879999,26.740000,29.650000,29.252277,80348400
2020-04-13,29.760000,31.650000,28.700001,29.580000,29.183216,91895800
2020-04-20,29.000000,29.629999,24.000000,24.299999,23.974041,133660700
2020-04-27,25.500000,30.209999,25.110001,28.500000,28.117704,123929500
2020-05-04,27.370001,28.549999,26.070000,27.100000,26.736483,96680200
2020-05-11,26.900000,28.129999,24.750000,26.150000,25.799227,127510500
2020-05-18,27.129999,29.290001,26.650000,28.510000,28.127569,115750200
2020-05-25,30.000000,32.930000,29.750000,30.840000,30.426315,129676900
2020-06-01,30.770000,38.169998,30.559999,35.200001,34.727833,126806200
2020-06-08,35.820000,37.080002,32.810001,33.349998,32.902645,107298400
2020-06-15,32.000000,35.130001,31.700001,33.939999,33.484730,115099700
2020-06-22,34.209999,34.419998,31.820000,31.820000,31.393169,89696600
2020-06-29,32.169998,34.240002,31.940001,33.500000,33.050632,88773100
2020-07-06,34.360001,34.990002,33.279999,34.139999,33.682049,85377700
2020-07-13,34.450001,35.459999,33.500000,35.459999,34.984341,70455400
2020-07-20,35.490002,36.200001,33.650002,33.950001,33.494598,80144200
2020-07-27,33.700001,35.950001,33.540001,33.580002,33.129562,97794700
2020-08-03,34.240002,35.040001,32.900002,34.110001,33.652451,95818800
2020-08-10,34.119999,34.889999,32.790001,33.180000,32.734928,67621900
2020-08-17,33.169998,33.349998,31.889999,32.950001,32.508011,81460700
2020-08-24,32.889999,34.000000,32.060001,33.389999,32.942108,75184100
2020-08-31,33.389999,34.790001,32.650002,33.950001,33.950001,86866700
2020-09-07,33.950001,33.950001,32.439999,32.529999,32.529999,39439000
2020-09-11,32.580002,32.689999,31.719999,32.000000,32.000000,14603500
